#{"t_start": 1704738439.2938526, "env_id": "None"}
r,l,t
0.0,164,161.560404
1.0,204,162.495102
0.0,204,162.495102
1.0,204,162.495102
0.0,164,162.52851
1.0,164,162.52851
1.0,164,162.52851
1.0,164,163.236045
1.0,164,163.236045
2.0,164,163.236045
1.0,184,163.579302
0.0,184,163.579302
1.0,184,163.579302
1.0,184,164.211411
0.0,184,164.211411
1.0,184,164.211411
1.0,164,164.354909
0.0,164,164.354909
1.0,164,164.354909
1.0,164,164.375332
0.0,164,164.375332
1.0,164,164.375332
1.0,184,164.627254
0.0,184,164.627254
0.0,184,164.627254
2.0,164,165.375281
0.0,164,165.375281
1.0,164,165.375281
1.0,164,165.394782
0.0,164,165.394782
1.0,164,165.394782
0.0,164,166.091645
0.0,164,166.091645
2.0,164,166.091645
0.0,164,166.40855
1.0,164,166.40855
0.0,164,166.40855
1.0,164,166.99962
1.0,164,166.99962
1.0,164,166.99962
1.0,164,167.124584
1.0,164,167.124584
0.0,164,167.124584
1.0,164,167.140162
1.0,164,167.140162
0.0,164,167.140162
1.0,164,167.373465
0.0,164,167.373465
2.0,164,167.373465
1.0,164,168.0749
0.0,164,168.0749
0.0,164,168.0749
1.0,164,168.107476
0.0,164,168.107476
2.0,164,168.107476
1.0,164,169.129319
0.0,164,169.129319
0.0,164,169.129319
2.0,184,169.129319
1.0,184,169.129319
1.0,184,169.129319
0.0,164,169.874682
0.0,164,169.874682
1.0,164,169.874682
0.0,164,169.897526
0.0,164,169.897526
1.0,164,169.897526
0.0,204,170.421324
1.0,204,170.421324
2.0,204,170.421324
2.0,204,170.816287
0.0,204,170.816287
2.0,204,170.816287
1.0,164,170.854443
0.0,164,170.854443
0.0,164,170.854443
1.0,164,170.886038
0.0,164,170.886038
1.0,164,170.886038
0.0,164,171.878142
2.0,164,171.878142
0.0,164,171.878142
2.0,184,172.215213
0.0,184,172.215213
3.0,184,172.215213
1.0,164,172.645992
0.0,164,172.645992
2.0,164,172.645992
1.0,184,172.952524
1.0,184,172.952524
0.0,184,172.952524
0.0,164,173.557488
0.0,164,173.557488
0.0,164,173.557488
0.0,164,173.621068
1.0,164,173.621068
0.0,164,173.621068
1.0,184,173.928334
0.0,184,173.928334
1.0,184,173.928334
1.0,224,174.171202
0.0,224,174.171202
4.0,224,174.171202
1.0,164,174.656995
0.0,164,174.656995
2.0,164,174.656995
2.0,184,175.346133
1.0,184,175.346133
0.0,184,175.346133
4.0,184,175.770106
1.0,184,175.770106
0.0,184,175.770106
2.0,184,176.087407
0.0,184,176.087407
0.0,184,176.087407
0.0,164,176.355151
0.0,164,176.355151
1.0,164,176.355151
3.0,164,176.715552
0.0,164,176.715552
1.0,164,176.715552
2.0,184,176.746803
1.0,184,176.746803
1.0,184,176.746803
1.0,164,176.936315
1.0,164,176.936315
2.0,164,176.936315
1.0,184,177.744954
0.0,184,177.744954
3.0,184,177.744954
2.0,164,178.079691
0.0,164,178.079691
0.0,164,178.079691
1.0,164,178.509016
0.0,164,178.509016
1.0,164,178.509016
1.0,184,179.140292
0.0,184,179.140292
