#{"t_start": 1704738044.653747, "env_id": "None"}
r,l,t
0.0,164,73.077057
0.0,184,73.160361
0.0,184,73.160361
2.0,184,73.160361
0.0,164,74.037624
0.0,164,74.037624
1.0,164,74.037624
0.0,164,74.175031
1.0,164,74.175031
1.0,164,74.175031
2.0,184,74.44113
1.0,184,74.44113
0.0,184,74.44113
1.0,164,75.144587
1.0,164,75.144587
0.0,164,75.144587
0.0,164,75.290333
0.0,164,75.290333
0.0,164,75.290333
0.0,164,75.317499
0.0,164,75.317499
1.0,164,75.317499
1.0,164,75.409207
1.0,164,75.409207
0.0,164,75.409207
0.0,184,75.752954
0.0,184,75.752954
1.0,184,75.752954
0.0,164,76.453058
0.0,164,76.453058
0.0,164,76.453058
1.0,184,76.605444
0.0,184,76.605444
0.0,184,76.605444
0.0,164,76.725749
1.0,164,76.725749
1.0,164,76.725749
1.0,142,77.185394
0.0,142,77.185394
0.0,142,77.185394
1.0,164,77.311182
1.0,164,77.311182
0.0,164,77.311182
0.0,164,77.47251
0.0,164,77.47251
0.0,164,77.47251
2.0,164,77.607466
0.0,164,77.607466
2.0,164,77.607466
0.0,164,77.963146
0.0,164,77.963146
0.0,164,77.963146
0.0,164,78.670049
0.0,164,78.670049
0.0,164,78.670049
1.0,164,78.839747
1.0,164,78.839747
1.0,164,78.839747
0.0,131,79.022108
0.0,131,79.022108
0.0,131,79.022108
4.0,204,79.489628
0.0,204,79.489628
0.0,204,79.489628
0.0,164,79.591275
1.0,164,79.591275
1.0,164,79.591275
1.0,164,79.771918
0.0,164,79.771918
1.0,164,79.771918
2.0,164,79.891337
0.0,164,79.891337
0.0,164,79.891337
0.0,164,80.283393
0.0,164,80.283393
1.0,164,80.283393
0.0,164,81.195068
0.0,164,81.195068
0.0,164,81.195068
1.0,184,81.364018
1.0,184,81.364018
1.0,184,81.364018
0.0,164,81.426653
0.0,164,81.426653
1.0,164,81.426653
0.0,91,81.663182
0.0,91,81.663182
0.0,91,81.663182
2.0,184,82.274355
0.0,184,82.274355
1.0,184,82.274355
0.0,89,82.677044
1.0,89,82.677044
0.0,89,82.677044
0.0,204,82.745056
2.0,204,82.745056
1.0,204,82.745056
2.0,204,82.886378
2.0,204,82.886378
0.0,204,82.886378
3.0,244,83.206211
1.0,244,83.221834
4.0,244,83.221834
1.0,184,83.905801
0.0,184,83.905801
0.0,184,83.905801
0.0,182,84.008041
2.0,182,84.008041
1.0,182,84.008041
0.0,164,84.023709
0.0,164,84.023709
0.0,164,84.023709
0.0,164,84.5941
1.0,164,84.5941
1.0,164,84.5941
0.0,164,85.153894
0.0,164,85.153894
0.0,164,85.153894
0.0,184,85.242727
1.0,184,85.242727
1.0,184,85.242727
0.0,164,85.410867
0.0,164,85.410867
0.0,164,85.410867
2.0,224,85.910856
1.0,224,85.910856
1.0,224,85.910856
1.0,152,86.095666
0.0,152,86.095666
0.0,152,86.095666
0.0,164,86.168582
0.0,164,86.168582
0.0,164,86.168582
0.0,164,86.278941
0.0,164,86.278941
0.0,164,86.278941
0.0,164,86.826544
0.0,164,86.826544
0.0,164,86.826544
1.0,164,87.591963
1.0,164,87.591963
1.0,164,87.591963
1.0,184,87.779818
0.0,184,87.779818
0.0,184,87.779818
0.0,164,87.779818
0.0,164,87.779818
1.0,164,87.779818
1.0,164,88.22715
0.0,164,88.22715
0.0,164,88.22715
2.0,164,88.481724
0.0,164,88.481724
1.0,164,88.481724
0.0,164,88.597394
0.0,164,88.597394
0.0,164,88.597394
0.0,149,88.961744
0.0,149,88.961744
0.0,149,88.961744
0.0,204,88.977369
2.0,204,88.977369
0.0,204,88.977369
1.0,164,89.921098
0.0,164,89.921098
0.0,164,89.921098
0.0,164,90.093106
0.0,164,90.093106
1.0,164,90.093106
0.0,164,90.757107
0.0,164,90.757107
0.0,164,90.757107
0.0,184,90.788313
2.0,184,90.788313
0.0,184,90.788313
0.0,164,90.866481
0.0,164,90.866481
0.0,164,90.866481
1.0,164,91.245106
0.0,164,91.245106
0.0,164,91.245106
0.0,164,91.27525
0.0,164,91.27525
0.0,164,91.27525
2.0,264,91.494008
2.0,264,91.494008
1.0,264,91.494008
0.0,164,92.204284
0.0,164,92.204284
0.0,164,92.204284
1.0,184,92.73167
1.0,184,92.73167
1.0,184,92.73167
0.0,164,93.155368
1.0,164,93.155368
0.0,164,93.155368
0.0,161,93.264745
0.0,161,93.264745
1.0,161,93.264745
1.0,184,93.532568
0.0,184,93.532568
1.0,184,93.532568
0.0,164,93.688816
0.0,164,93.688816
0.0,164,93.688816
0.0,164,93.720108
0.0,164,93.720108
0.0,164,93.720108
0.0,184,94.190833
0.0,184,94.190833
3.0,184,94.190833
0.0,164,94.661769
0.0,164,94.661769
0.0,164,94.661769
0.0,164,95.13247
0.0,164,95.13247
0.0,164,95.13247
0.0,164,95.577368
0.0,164,95.577488
0.0,164,95.577488
0.0,184,95.74034
0.0,184,95.74034
1.0,184,95.74034
0.0,164,95.771547
1.0,164,95.771547
0.0,164,95.771547
0.0,164,95.974585
0.0,164,95.974585
1.0,164,95.974585
0.0,184,96.743702
0.0,184,96.743702
1.0,184,96.743702
2.0,224,96.793714
0.0,224,96.793714
1.0,224,96.793714
0.0,164,96.910322
0.0,164,96.910322
0.0,164,96.910322
0.0,184,97.67149
1.0,184,97.67149
0.0,184,97.67149
1.0,164,98.060968
0.0,164,98.060968
0.0,164,98.060968
0.0,184,98.112182
1.0,184,98.112182
1.0,184,98.112182
0.0,182,98.28249
0.0,182,98.28249
1.0,182,98.28249
1.0,164,99.071156
2.0,164,99.071156
0.0,164,99.071156
0.0,164,99.122496
0.0,164,99.122496
1.0,164,99.122496
0.0,224,99.155918
0.0,224,99.155918
3.0,224,99.155918
0.0,164,99.257678
1.0,164,99.258678
0.0,164,99.258678
1.0,164,100.017512
0.0,164,100.017512
1.0,164,100.017512
1.0,164,100.700334
0.0,164,100.700334
0.0,164,100.700334
2.0,184,100.762824
0.0,184,100.762824
0.0,184,100.762824
0.0,204,101.110153
1.0,204,101.110153
1.0,204,101.110153
0.0,150,101.444255
0.0,150,101.444255
0.0,150,101.444255
0.0,164,101.489581
0.0,164,101.489581
0.0,164,101.489581
1.0,164,101.532742
0.0,164,101.532742
0.0,164,101.532742
1.0,164,101.55949
0.0,164,101.55949
0.0,164,101.55949
0.0,164,102.392704
0.0,164,102.392704
0.0,164,102.392704
0.0,164,102.976456
0.0,164,102.976456
0.0,164,102.976456
0.0,110,103.002226
0.0,110,103.002226
0.0,110,103.002226
0.0,164,103.028657
0.0,164,103.029657
0.0,164,103.029657
0.0,164,103.326523
0.0,164,103.326523
0.0,164,103.326523
1.0,152,103.458199
0.0,152,103.458199
0.0,152,103.458199
0.0,164,103.651314
0.0,164,103.651314
0.0,164,103.651314
0.0,164,103.714782
0.0,164,103.714782
0.0,164,103.714782
0.0,164,104.57494
1.0,164,104.57494
1.0,164,104.57494
1.0,127,104.742052
0.0,127,104.742052
2.0,127,104.742052
0.0,94,105.053246
0.0,94,105.053246
0.0,94,105.053246
0.0,164,105.214834
1.0,164,105.215839
3.0,164,105.215839
0.0,164,105.26716
2.0,164,105.26716
0.0,164,105.26716
2.0,164,105.542639
1.0,164,105.542639
1.0,164,105.542639
0.0,164,105.872855
0.0,164,105.872855
1.0,164,105.872855
2.0,191,106.03035
0.0,191,106.03035
0.0,191,106.03035
0.0,164,106.826732
1.0,164,106.826732
0.0,164,106.826732
1.0,164,106.99306
1.0,164,106.99306
2.0,164,106.99306
0.0,164,107.352297
0.0,164,107.352297
1.0,164,107.352297
2.0,184,107.843634
0.0,184,107.843634
1.0,184,107.843634
0.0,184,107.898826
0.0,184,107.898826
3.0,184,107.898826
0.0,184,108.287852
1.0,184,108.287852
0.0,184,108.287852
0.0,164,108.37692
1.0,164,108.37692
2.0,164,108.37692
1.0,204,109.169679
1.0,204,109.169679
0.0,204,109.169679
2.0,184,109.613758
0.0,184,109.614758
2.0,184,109.614758
1.0,164,109.858423
1.0,164,109.858423
0.0,164,109.858423
0.0,164,110.337823
1.0,164,110.337823
1.0,164,110.337823
1.0,164,110.397107
0.0,164,110.397107
1.0,164,110.397107
0.0,224,110.412734
1.0,224,110.412734
3.0,224,110.412734
1.0,184,111.032003
0.0,184,111.032003
0.0,184,111.032003
1.0,204,111.380104
1.0,204,111.380104
1.0,204,111.380104
1.0,184,111.835541
1.0,184,111.835541
0.0,184,111.835541
0.0,164,111.998076
0.0,164,111.998076
0.0,164,111.998076
1.0,124,112.176833
0.0,124,112.176833
0.0,124,112.176833
1.0,164,112.229211
0.0,164,112.229211
0.0,164,112.229211
0.0,164,112.741285
0.0,164,112.741285
0.0,164,112.741285
1.0,184,112.993936
1.0,184,112.993936
0.0,184,112.993936
1.0,164,113.370197
0.0,164,113.370197
0.0,164,113.370197
0.0,164,113.723883
1.0,164,113.723883
1.0,164,113.723883
0.0,164,114.192914
0.0,164,114.192914
0.0,164,114.192914
0.0,150,114.323411
0.0,150,114.323411
0.0,150,114.323411
1.0,164,114.342462
0.0,164,114.342462
0.0,164,114.342462
0.0,164,114.529963
0.0,164,114.529963
0.0,164,114.529963
0.0,164,114.998713
0.0,164,114.998713
0.0,164,114.998713
0.0,151,115.030449
0.0,151,115.030449
0.0,151,115.030449
0.0,184,115.873746
1.0,184,115.873746
0.0,184,115.873746
0.0,164,115.936243
0.0,164,115.936243
0.0,164,115.936243
0.0,164,116.42353
0.0,164,116.42353
0.0,164,116.42353
0.0,164,116.554918
0.0,164,116.554918
1.0,164,116.554918
0.0,164,116.577248
0.0,164,116.577248
0.0,164,116.577248
0.0,164,116.806862
1.0,164,116.806862
1.0,164,116.806862
0.0,147,117.113088
0.0,147,117.113088
1.0,147,117.113088
0.0,164,117.360189
0.0,164,117.360189
0.0,164,117.360189
1.0,159,118.232178
0.0,159,118.232178
1.0,159,118.232178
0.0,164,118.232178
1.0,164,118.232178
1.0,164,118.233178
0.0,164,118.737252
0.0,164,118.737252
